-19.205,22.674,18.849
-20.357,21.903,16.655
-17.551,23.715,15.771
-21.402,20.443,23.049
-19.066,22.129,21.989
-18.848,22.925,13.365
-21.02,20.245,25.178
-21.857,20.06,20.501
-20.097,20.409,27.651
-16.206,23.716,18.465
-21.249,20.453,13.479
-22.426,18.384,27.472
-22.926,18.334,23.237
-17.336,22.17,24.845
-15.503,24.333,11.707
-19.281,21.808,9.6729
-22.506,19.083,17.155
-22.919,17.943,25.51
-17.688,21.505,27.472
-16.987,23.308,7.9418
-15.692,23.27,21.342
-21.113,20.238,10.74
-14.696,24.357,15.503
-21.748,18.123,30.168
-18.835,20.397,29.202
-23.593,17.616,21.342
-22.477,18.839,15.081
-14.515,24.715,8.0486
-16.718,23.172,5.7131
-13.402,25.166,10.223
-14.071,24.198,17.117
-21.961,17.335,31.746
-14.953,23.022,22.974
-15.183,24.119,4.804
-22.034,18.874,11.483
-23.627,16.173,28.432
-23.93,16.866,19.542
-21.288,19.278,9.1633
-23.229,17.525,15.925
-23.768,16.104,26.206
-20.215,19.963,6.85
-17.338,22.113,3.4625
-22.797,17.855,13.783
-16.16,21.392,28.573
-18.847,19.235,30.779
-18.696,21.016,5.0713
-23.649,15.565,30.44
-20.718,17.671,31.878
-15.17,22.167,26.606
-12.111,25.449,9.3813
-13.203,24.012,18.542
-13.397,25.035,3.7204
-12.354,25.474,6.8849
-23.805,16.758,17.54
-21.661,16.799,32.402
-24.069,15.924,23.876
-12.503,24.745,14.05
-12.105,25.202,11.409
-12.722,24.411,16.271
-17,20.52,29.859
-24.39,15.879,21.57
-14.227,22.787,24.362
-22.566,15.962,32.108
-13.309,23.493,21.303
-16.148,22.741,1.9246
-13.508,23.148,22.898
-11.949,25.588,3.1109
-24.495,15.503,18.234
-15.274,21.019,29.549
-10.571,25.989,5.4756
-24.157,14.018,30.474
-20.148,18.645,4.5054
-24.281,13.99,29.098
-13.674,23.913,1.0792
-18.522,17.965,32.075
-10.295,25.105,12.987
-12.6,22.652,25.73
-23.694,13.844,31.713
-11.137,23.955,19.695
-24.428,13.872,27.004
-22.772,16.323,10.703
-21.303,17.313,6.4334
-25.061,13.999,19.272
-24.258,14.82,15.656
-15.584,19.762,30.981
-18.635,18.939,0.54882
-24.853,13.463,24.473
-1,0,-1
-25.162,13.534,21.837
-8.9272,25.743,9.6729
-20.631,15.476,33.493
-19.739,17.954,2.2016
-9.5661,24.633,16.386
-10.716,23.426,22.936
-12.53,21.841,28.678
-9.5933,25.811,2.8575
-22.843,13.264,33.27
-8.1905,25.23,13.176
-7.5772,26.319,6.5719
-8.7151,24.14,20.002
-10.184,22.813,26.279
-24.24,12.04,30.27
-17.102,17.283,32.79
-12.006,23.837,0.028603
-12.548,20.685,31.081
-24.655,11.697,28.113
-6.486,26.176,8.406
