  -6.8057060e+01  -4.2599247e+01   1.7845515e+03
  -6.7968689e+01  -4.5955784e+01   1.7879081e+03
  -6.7946571e+01  -4.5955784e+01   1.7845515e+03
  -6.7597260e+01  -4.2599247e+01   1.7879081e+03
  -6.7474243e+01  -4.2599247e+01   1.7811951e+03
  -6.7432663e+01  -4.8587757e+01   1.7879081e+03
  -6.7432663e+01  -4.8182423e+01   1.7845515e+03
  -6.7432663e+01  -4.5955784e+01   1.7820801e+03
  -6.7432663e+01  -4.5955784e+01   1.7906426e+03
  -6.7432663e+01  -4.3463688e+01   1.7811951e+03
  -6.7432663e+01  -4.2599247e+01   1.7810837e+03
  -6.7432663e+01  -4.2599247e+01   1.7884449e+03
  -6.7432663e+01  -4.2220398e+01   1.7879081e+03
  -6.7432663e+01  -4.1251572e+01   1.7811951e+03
  -6.7432663e+01  -3.9975845e+01   1.7845515e+03
  -6.7245621e+01  -4.9312317e+01   1.7879081e+03
  -6.7216789e+01  -4.5955784e+01   1.7912646e+03
  -6.7161240e+01  -4.9312317e+01   1.7912646e+03
  -6.7097084e+01  -3.9242710e+01   1.7845515e+03
  -6.7072449e+01  -4.5955784e+01   1.7811951e+03
  -6.7063492e+01  -3.9242710e+01   1.7811951e+03
  -6.7039330e+01  -4.9312317e+01   1.7845515e+03
  -6.7037575e+01  -5.2668854e+01   1.7946212e+03
  -6.6939819e+01  -5.2668854e+01   1.7912646e+03
  -6.6920685e+01  -4.9312317e+01   1.7946212e+03
  -6.6692383e+01  -5.2668854e+01   1.7979777e+03
  -6.6464470e+01  -5.6025387e+01   1.7946212e+03
  -6.6413231e+01  -5.2668854e+01   1.7879081e+03
  -6.6325096e+01  -5.6025387e+01   1.7979777e+03
  -6.6229637e+01  -4.9312317e+01   1.7979777e+03
  -6.6145561e+01  -5.6025387e+01   1.7912646e+03
  -6.6018791e+01  -4.2599247e+01   1.7912646e+03
  -6.6000931e+01  -5.2668854e+01   1.8013342e+03
  -6.5923843e+01  -4.5955784e+01   1.7946212e+03
  -6.5910599e+01  -5.6025387e+01   1.8013342e+03
  -6.5737976e+01  -3.9242710e+01   1.7879081e+03
  -6.5676178e+01  -3.5886177e+01   1.7811951e+03
  -6.5617744e+01  -4.9312317e+01   1.7811951e+03
  -6.5395988e+01  -5.6025387e+01   1.8046908e+03
  -6.5368401e+01  -3.9242710e+01   1.7778385e+03
  -6.5346649e+01  -5.2668854e+01   1.7845515e+03
  -6.5309952e+01  -4.9312317e+01   1.8013342e+03
  -6.5275604e+01  -4.2599247e+01   1.7778385e+03
  -6.5093506e+01  -5.2668854e+01   1.8046908e+03
  -6.5059906e+01  -5.6025387e+01   1.7879081e+03
  -6.5054344e+01  -5.6025387e+01   1.8080474e+03
  -6.4843224e+01  -4.5955784e+01   1.7979777e+03
  -6.4824753e+01  -3.5886177e+01   1.7778385e+03
  -6.4800186e+01  -5.6025387e+01   1.8114038e+03
  -6.4783226e+01  -3.5886177e+01   1.7845515e+03
  -6.4625832e+01  -5.9381924e+01   1.7979777e+03
  -6.4625381e+01  -5.9381924e+01   1.7946212e+03
  -6.4537170e+01  -5.6025387e+01   1.8147604e+03
  -6.4338043e+01  -4.9312317e+01   1.8046908e+03
  -6.4309631e+01  -5.2668854e+01   1.8080474e+03
  -6.4305923e+01  -4.5955784e+01   1.7778385e+03
  -6.4270477e+01  -4.2599247e+01   1.7946212e+03
  -6.4250778e+01  -5.9381924e+01   1.8013342e+03
  -6.4182503e+01  -4.5955784e+01   1.8013342e+03
  -6.4076126e+01  -5.9981850e+01   1.7979777e+03
  -6.4076126e+01  -5.9980537e+01   1.7946212e+03
  -6.4076126e+01  -5.9567863e+01   1.8013342e+03
  -6.4076126e+01  -5.9381924e+01   1.7918789e+03
  -6.4076126e+01  -5.9381924e+01   1.8035002e+03
  -6.4076126e+01  -5.9300415e+01   1.8046908e+03
  -6.4076126e+01  -5.9193409e+01   1.7912646e+03
  -6.4076126e+01  -5.9143982e+01   1.8080474e+03
  -6.4076126e+01  -5.8814747e+01   1.8114038e+03
  -6.4076126e+01  -5.8173512e+01   1.8147604e+03
  -6.4076126e+01  -5.7497910e+01   1.7879081e+03
  -6.4076126e+01  -5.6025387e+01   1.7859363e+03
  -6.4076126e+01  -5.6025387e+01   1.8175334e+03
  -6.4076126e+01  -5.4803032e+01   1.7845515e+03
  -6.4076126e+01  -5.3897228e+01   1.8147604e+03
  -6.4076126e+01  -5.3396713e+01   1.8114038e+03
  -6.4076126e+01  -5.2668854e+01   1.7823027e+03
  -6.4076126e+01  -5.2668854e+01   1.8091299e+03
  -6.4076126e+01  -5.2012341e+01   1.8080474e+03
  -6.4076126e+01  -5.1460083e+01   1.7811951e+03
  -6.4076126e+01  -4.9312317e+01   1.7795050e+03
  -6.4076126e+01  -4.9312317e+01   1.8055264e+03
  -6.4076126e+01  -4.8331013e+01   1.8046908e+03
  -6.4076126e+01  -4.6312164e+01   1.7778385e+03
  -6.4076126e+01  -4.5955784e+01   1.7776923e+03
  -6.4076126e+01  -4.5955784e+01   1.8018751e+03
  -6.4076126e+01  -4.5682644e+01   1.8013342e+03
  -6.4076126e+01  -4.4267845e+01   1.7979777e+03
  -6.4076126e+01  -4.2599247e+01   1.7769454e+03
  -6.4076126e+01  -4.2599247e+01   1.7951171e+03
  -6.4076126e+01  -4.2191788e+01   1.7946212e+03
  -6.4076126e+01  -3.9592609e+01   1.7912646e+03
  -6.4076126e+01  -3.9242710e+01   1.7767606e+03
  -6.4076126e+01  -3.9242710e+01   1.7908375e+03
  -6.4076126e+01  -3.6948551e+01   1.7879081e+03
  -6.4076126e+01  -3.5886177e+01   1.7769016e+03
  -6.4076126e+01  -3.5886177e+01   1.7861072e+03
  -6.4076126e+01  -3.5057121e+01   1.7845515e+03
  -6.4076126e+01  -3.4078106e+01   1.7778385e+03
  -6.4076126e+01  -3.3479313e+01   1.7811951e+03
