-1.614324339253321838e+01,-6.825846126651269330e+00,-3.587792968750000089e+00
-1.795042871679153151e+01,-7.936807958902879712e+00,2.330904881332066747e+00
-2.071048361818659700e+01,-8.327238991739925211e+00,8.249602731414134027e+00
-2.080841864084406367e+01,-8.637093302073504120e+00,1.416830058149619909e+01
-2.105848869361983233e+01,-8.109043148173599391e+00,2.008699843157826592e+01
-2.043331164234214370e+01,-7.713376771409310884e+00,2.600569628166033453e+01
-1.888489140456992743e+01,-7.149824997721207609e+00,3.192439413174239604e+01
-1.920601797757980478e+01,-6.906388224115501906e+00,3.784309198182446465e+01
-1.930994905448543264e+01,-8.584796331937168290e+00,4.376178983190653327e+01
-2.104488685994386898e+01,-8.725382216116132739e+00,4.968048768198860188e+01
-2.091661920024215959e+01,-8.591245926354961426e+00,5.559918553207067049e+01
-2.133657649131010459e+01,-8.321453320627917094e+00,6.151788338215273910e+01
-1.933900764666419292e+01,-7.738605738693706826e+00,6.743658123223480061e+01
-1.710670895373436906e+01,-6.204976189470122527e+00,7.335527908231686922e+01
-1.420774849458882372e+01,-5.247998090807419302e+00,7.927397693239893783e+01
-1.235736227703501022e+01,-4.252508504476016249e+00,8.519267478248100645e+01
-1.075630508839313570e+01,-1.166061583976600957e+01,-3.587792968750000089e+00
-1.370862122895770341e+01,-1.328729794833428457e+01,2.330904881332066747e+00
-1.356427054634691309e+01,-1.438811683964237709e+01,8.249602731414134027e+00
-1.499007835993059778e+01,-1.295909245547467670e+01,1.416830058149619909e+01
-1.490367165405444183e+01,-1.285973354958341019e+01,2.008699843157826592e+01
-1.417085198112496336e+01,-1.274580769681092995e+01,2.600569628166033453e+01
-1.364982988914819018e+01,-1.186765121785728638e+01,3.192439413174239604e+01
-1.248341356760934495e+01,-1.089697005990452183e+01,3.784309198182446465e+01
-1.226217449207208077e+01,-1.260083790060815367e+01,4.376178983190653327e+01
-1.431811232836466097e+01,-1.331036134233758439e+01,4.968048768198860188e+01
-1.442548911647421228e+01,-1.318195251525721545e+01,5.559918553207067049e+01
-1.351648307294811957e+01,-1.476119314877132283e+01,6.151788338215273910e+01
-1.445957533958339702e+01,-1.319075577903566021e+01,6.743658123223480061e+01
-1.272979344804737956e+01,-1.083483329767579306e+01,7.335527908231686922e+01
-9.547169885736975559e+00,-9.854798604602502010e+00,7.927397693239893783e+01
-6.464632148810062873e+00,-6.672935397801827762e+00,8.519267478248100645e+01
-5.017535280437901868e+00,-1.532836272120389864e+01,-3.587792968750000089e+00
-8.167102619242410100e+00,-1.837448339062094504e+01,2.330904881332066747e+00
-7.889565446710847141e+00,-2.143539557792569639e+01,8.249602731414134027e+00
-8.666899524615239159e+00,-2.061909900832599263e+01,1.416830058149619909e+01
-7.304520281951568883e+00,-2.180631467888269981e+01,2.008699843157826592e+01
-6.945131210404372091e+00,-2.009906726401940702e+01,2.600569628166033453e+01
-6.148225740777982118e+00,-1.838608748858679931e+01,3.192439413174239604e+01
-5.028637736212781206e+00,-1.538885075813329983e+01,3.784309198182446465e+01
-5.546409731591906755e+00,-1.500753144266775330e+01,4.376178983190653327e+01
-5.244520226517612294e+00,-1.611056708593097042e+01,4.968048768198860188e+01
-6.907224566700389978e+00,-1.599374682393102454e+01,5.559918553207067049e+01
-6.283729641591877524e+00,-1.606170109526362566e+01,6.151788338215273910e+01
-5.275012038386824642e+00,-1.574068282703528610e+01,6.743658123223480061e+01
-4.691820427973929952e+00,-1.429285833005299367e+01,7.335527908231686922e+01
-4.896465718652240007e+00,-1.185463026022349986e+01,7.927397693239893783e+01
-4.330554161022129200e+00,-9.068596269423718326e+00,8.519267478248100645e+01
1.793114071407809540e+00,-1.981625608489115820e+01,-3.587792968750000089e+00
1.516973731957365734e+00,-2.674404664836349710e+01,2.330904881332066747e+00
