  -6.7760239e+01  -4.3804539e+01   1.7851927e+03
  -6.7733002e+01  -4.5987453e+01   1.7848478e+03
  -6.7704552e+01  -4.3543144e+01   1.7873519e+03
  -6.7694572e+01  -4.5619873e+01   1.7870764e+03
  -6.7420265e+01  -4.8329323e+01   1.7876472e+03
  -6.7419792e+01  -4.9067741e+01   1.7908159e+03
  -6.7383987e+01  -4.2004330e+01   1.7870481e+03
  -6.7356499e+01  -4.3202286e+01   1.7822627e+03
  -6.7325432e+01  -4.6053791e+01   1.7898606e+03
  -6.7301102e+01  -4.6061214e+01   1.7829063e+03
  -6.7266998e+01  -4.7768509e+01   1.7846843e+03
  -6.7243195e+01  -4.0965488e+01   1.7846621e+03
  -6.7164948e+01  -4.3224129e+01   1.7887888e+03
  -6.7060646e+01  -5.0672424e+01   1.7884614e+03
  -6.7030472e+01  -5.0026451e+01   1.7943992e+03
  -6.6973030e+01  -4.6802158e+01   1.7923315e+03
  -6.6934151e+01  -5.3049789e+01   1.7947419e+03
  -6.6858643e+01  -5.2640820e+01   1.7916901e+03
  -6.6819763e+01  -4.2983070e+01   1.7804548e+03
  -6.6635994e+01  -4.0360657e+01   1.7812491e+03
  -6.6614502e+01  -5.3156567e+01   1.7970258e+03
  -6.6383530e+01  -3.8578465e+01   1.7840520e+03
  -6.6281548e+01  -4.9636116e+01   1.7979895e+03
  -6.6118599e+01  -5.0658752e+01   1.7846863e+03
  -6.6008194e+01  -4.5857548e+01   1.7800902e+03
  -6.5992706e+01  -5.3097164e+01   1.8004047e+03
  -6.5972954e+01  -4.5974915e+01   1.7950366e+03
  -6.5944588e+01  -4.8736805e+01   1.7818694e+03
  -6.5831749e+01  -4.2858147e+01   1.7917780e+03
  -6.5799019e+01  -5.6301617e+01   1.7942799e+03
  -6.5779121e+01  -3.9474854e+01   1.7879592e+03
  -6.5764572e+01  -5.3562607e+01   1.7874027e+03
  -6.5665260e+01  -4.2763054e+01   1.7788995e+03
  -6.5547379e+01  -5.5928013e+01   1.7903309e+03
  -6.5516655e+01  -5.6842979e+01   1.7981565e+03
  -6.5324455e+01  -5.2655132e+01   1.7847932e+03
  -6.5302994e+01  -3.6860729e+01   1.7849037e+03
  -6.5274551e+01  -3.6621948e+01   1.7811592e+03
  -6.5199066e+01  -4.9168964e+01   1.8018048e+03
  -6.5174927e+01  -5.6812977e+01   1.8018862e+03
  -6.5101967e+01  -4.3295177e+01   1.7943071e+03
  -6.5101540e+01  -4.6325375e+01   1.7986473e+03
  -6.5081459e+01  -5.2963432e+01   1.8048446e+03
  -6.5027237e+01  -5.6774212e+01   1.8053977e+03
  -6.5008400e+01  -3.9111469e+01   1.7782566e+03
  -6.4974388e+01  -5.6016193e+01   1.7882197e+03
  -6.4905235e+01  -4.0033024e+01   1.7907960e+03
  -6.4781387e+01  -3.6618858e+01   1.7782981e+03
  -6.4762619e+01  -4.9973606e+01   1.8043926e+03
  -6.4738022e+01  -5.5821209e+01   1.8083639e+03
  -6.4726524e+01  -4.6805473e+01   1.8008484e+03
  -6.4624474e+01  -5.3455318e+01   1.8077172e+03
  -6.4559898e+01  -5.9087448e+01   1.7958710e+03
  -6.4533974e+01  -4.7126167e+01   1.7786515e+03
  -6.4445747e+01  -5.9232822e+01   1.7975181e+03
  -6.4436089e+01  -5.4267647e+01   1.7849683e+03
  -6.4406578e+01  -5.5827690e+01   1.8111532e+03
  -6.4364731e+01  -5.8991470e+01   1.8016989e+03
  -6.4299400e+01  -3.5041855e+01   1.7838241e+03
  -6.4259865e+01  -5.2985970e+01   1.7831992e+03
  -6.4255714e+01  -5.8940552e+01   1.8043723e+03
  -6.4240341e+01  -5.7549568e+01   1.7888469e+03
  -6.4231995e+01  -5.8571461e+01   1.8081475e+03
  -6.4228683e+01  -4.1546326e+01   1.7940195e+03
  -6.4227135e+01  -4.5503262e+01   1.7779401e+03
  -6.4201454e+01  -5.8514576e+01   1.7910670e+03
  -6.4152298e+01  -3.8612457e+01   1.7903855e+03
  -6.4134056e+01  -4.5296329e+01   1.8004082e+03
  -6.4076591e+01  -5.7999153e+01   1.8113892e+03
  -6.4073265e+01  -5.3341423e+01   1.8099810e+03
  -6.4031166e+01  -5.1429260e+01   1.7813383e+03
  -6.4015350e+01  -4.2886497e+01   1.7964174e+03
  -6.4000313e+01  -5.4251163e+01   1.8122130e+03
  -6.3992153e+01  -4.9693020e+01   1.8063517e+03
  -6.3959953e+01  -5.1382023e+01   1.8080497e+03
