3.000000000000000000e+01 -7.071067811865474617e+00 7.071067811865474617e+00
2.881362589649915762e+01 -6.750546494864541280e+00 6.750546494864541280e+00
1.598139983412637477e+01 -4.340978255575195455e+00 4.340978255575195455e+00
2.348345760830459383e+01 1.077387528183975896e+01 -1.077387528183975896e+01
4.597490987039548571e+01 3.114057183754249447e+00 -3.114057183754249447e+00
3.634852367078569557e+01 -7.741049442294752225e+00 7.741049442294752225e+00
3.000000000000000355e+01 -7.071067811865474617e+00 7.071067811865474617e+00
3.126875428194708206e+01 -1.684481351629903090e+00 1.245665521801887010e+01
3.002486457382629226e+01 -1.576978055622407116e+00 1.213613390101835243e+01
1.676036441711341141e+01 -1.471455968846475670e+00 9.726565661728932000e+00
2.154839765969561327e+01 1.498994645093200440e+01 -5.388287875685898065e+00
4.541451996080532894e+01 1.136859869551231483e+01 2.271530222399986698e+00
3.773739503042310872e+01 -1.214590129165046273e+00 1.312663684844844170e+01
3.126875428194754747e+01 -1.684481351629938839e+00 1.245665521801887010e+01
3.141572508394069985e+01 1.154251328461076653e+01 2.502302583238005340e+01
3.014889892688855255e+01 1.112310852014122986e+01 2.470250451537794945e+01
1.707909517099160723e+01 5.628599351298135822e+00 2.229293627608882034e+01
1.483343068063027381e+01 2.381384731935781929e+01 7.178082738673599472e+00
3.979746528091407498e+01 3.033023160200086821e+01 1.483790083675788729e+01
3.756938908010614853e+01 1.473394446804923597e+01 2.569300746280853431e+01
3.141572508393942442e+01 1.154251328461082871e+01 2.502302583238005340e+01
2.448655078793913731e+01 2.436232029956731893e+01 3.758939644673576908e+01
2.347929947908952641e+01 2.342309674270997988e+01 3.726887512973638650e+01
1.359064782270972138e+01 1.263829298105127386e+01 3.485930689044684527e+01
3.648078857018650201e+00 2.872407910825076627e+01 1.974445335303203208e+01
2.425038339108856533e+01 4.559280349383271869e+01 2.740427145111958751e+01
2.888195316175276162e+01 3.000696750364305387e+01 3.825937807716606187e+01
2.448655078794084972e+01 2.436232029956729050e+01 3.758939644673576908e+01
1.167172069716923133e+01 3.167892192333063051e+01 5.015576706109832372e+01
1.116569468731287529e+01 3.043158320541737538e+01 4.983524574409616292e+01
6.841906936783616722e+00 1.679954732439063392e+01 4.742567750480723987e+01
-8.595726449175195683e+00 2.696331061882445823e+01 3.231082396739197549e+01
2.719081400255919601e+00 5.040029316224703138e+01 3.997064206547594267e+01
1.324316898707499313e+01 3.849246741177625353e+01 5.082574869152695385e+01
1.167172069716801452e+01 3.167892192333063051e+01 5.015576706109832372e+01
-1.812837484271813127e+00 3.163685036653886229e+01 6.272213767545561325e+01
-1.781447380436693040e+00 3.037377598332794904e+01 6.240161635845491617e+01
-3.998839713787958883e-01 1.702143455405710171e+01 5.999204811916575153e+01
-1.749261671496079984e+01 1.999066234942123188e+01 4.487719458175061504e+01
-1.652724159527005909e+01 4.439969395102338012e+01 5.253701267983691281e+01
-3.010916553408429674e+00 3.808985579629413820e+01 6.339211930588502497e+01
-1.812837484271403454e+00 3.163685036653886229e+01 6.272213767545561325e+01
-8.876275643042047747e+00 2.951629601946589432e+01 6.990292088366132361e+01
-8.560668194268814091e+00 2.832860524894169174e+01 6.958239956666035653e+01
-4.231302470459270104e+00 1.601078737217747516e+01 6.717283132737108531e+01
-2.107217849543069477e+01 1.495033321656684322e+01 5.205797778995607672e+01
-2.568430756516638880e+01 3.825841129258530771e+01 5.971779588804160710e+01
-1.147031636641419894e+01 3.534926961010776836e+01 7.057290251409058612e+01
-8.876275643042049524e+00 2.951629601946589787e+01 6.990292088366132361e+01
