3.000000000000000000e+01 -7.071067811865474617e+00 7.071067811865474617e+00
2.672214615184898179e+01 -6.576512963677767942e+00 6.576512963677767942e+00
2.409443653653244155e+01 -5.706757873483338628e+00 5.706757873483338628e+00
2.196429779615639077e+01 -4.173067910618938114e+00 4.173067910618938114e+00
2.052033473826357124e+01 -2.190704044118862548e+00 2.190704044118862548e+00
1.996472835726672557e+01 5.017726689611646564e-03 -5.017726689611646564e-03
2.046295779984381369e+01 2.183888282219012211e+00 -2.183888282219012211e+00
2.192179348000697914e+01 4.151696537501524453e+00 -4.151696537501524453e+00
2.413678349558648861e+01 5.729707440199290680e+00 -5.729707440199290680e+00
2.690301967998363253e+01 6.739298377327861189e+00 -6.739298377327861189e+00
2.999028485249332121e+01 7.054124975058643443e+00 -7.054124975058643443e+00
3.309556030086952916e+01 6.698221529424039034e+00 -6.698221529424039034e+00
3.590281705661875122e+01 5.722496290721303502e+00 -5.722496290721303502e+00
3.809893864383621320e+01 4.179846043248431009e+00 -4.179846043248431009e+00
3.947922946023567903e+01 2.197193027854074554e+00 -2.197193027854074554e+00
3.997711957571584662e+01 -4.233804072916791394e-03 4.233804072916791394e-03
3.953500192241695288e+01 -2.197086015593680663e+00 2.197086015593680663e+00
3.811437646465880391e+01 -4.159058509427637773e+00 4.159058509427637773e+00
3.587146273949120712e+01 -5.719242812016884336e+00 5.719242812016884336e+00
3.307621155715207095e+01 -6.736750048612167419e+00 6.736750048612167419e+00
3.000000000000000355e+01 -7.071067811865474617e+00 7.071067811865474617e+00
3.057879396268302941e+01 -3.891646542933955288e+00 1.021266046545521178e+01
2.726681414250897006e+01 -3.742983026187090001e+00 9.718105617266681762e+00
2.456218838590108433e+01 -3.153063472499499920e+00 8.848350527072689431e+00
2.228293166216301913e+01 -1.850684886239055249e+00 7.314660564208516291e+00
2.063917284248245565e+01 -3.019955307791860610e-02 5.332296697708498456e+00
1.985664382352047141e+01 2.095514831020043545e+00 3.136574926900009608e+00
2.012403763800774925e+01 4.314816854213808561e+00 9.577043713706155925e-01
2.136896298264690230e+01 6.424779584133474941e+00 -1.010103883911857459e+00
2.340678493455872555e+01 8.226222558739342716e+00 -2.588114786609575280e+00
2.605240299091732936e+01 9.520029373736173639e+00 -3.597705723738107153e+00
2.909006988596018672e+01 1.015643008823514037e+01 -3.912532321468879193e+00
3.221588275571849636e+01 1.012760016060379797e+01 -3.556628875834284553e+00
3.511018457696278716e+01 9.451081905900544200e+00 -2.580903637131570783e+00
3.745600690699131263e+01 8.146700429684134548e+00 -1.038253389658724046e+00
3.903646679369908412e+01 6.319260329408308507e+00 9.443996257356085389e-01
3.976218787299567481e+01 4.181828099412349786e+00 3.145826457662579401e+00
3.955206757931896533e+01 1.954495260248559241e+00 5.338678669183327230e+00
3.834453553346376253e+01 -1.456621223900368689e-01 7.300651163017272793e+00
3.627707367089808344e+01 -1.932298452946482170e+00 8.860835465606523798e+00
3.360342585629123846e+01 -3.237017104450998328e+00 9.878342702201834413e+00
3.057879396268317151e+01 -3.891646542933958841e+00 1.021266046545521178e+01
3.081533055390326581e+01 -6.786193811662527553e-01 1.335425311904504930e+01
2.750620717230042089e+01 -8.764443663401383366e-01 1.285969827085722805e+01
2.475501586412926258e+01 -5.720728671795651810e-01 1.198994318066286802e+01
2.235247625747150124e+01 4.852003370635081247e-01 1.045625321779849948e+01
2.052783571136597018e+01 2.124031740640053734e+00 8.473889351298431905e+00
1.952779151285468728e+01 4.156283643565840791e+00 6.278167580489952826e+00
1.956207851772893491e+01 6.391182109677066236e+00 4.099297024960552704e+00
2.057988601431311437e+01 8.619370560160618311e+00 2.131488769678047124e+00
2.241839129510147544e+01 1.062350349161262564e+01 5.534778669802894457e-01
2.491430196973061939e+01 1.218625051150888972e+01 -4.561130701482732919e-01
2.786869870895413115e+01 1.313615542422800964e+01 -7.709396678790574331e-01
3.098018107920836073e+01 1.343371943789001222e+01 -4.150362222444566873e-01
3.392903439722270065e+01 1.306302567709506235e+01 5.606890164582747360e-01
3.639797939656279624e+01 1.201070799498437403e+01 2.103339263931142789e+00
3.816039799291421275e+01 1.035835403715002201e+01 4.085992279325496135e+00
3.910517234009445531e+01 8.308520373073495335e+00 6.287419111252487092e+00
3.912867930819534479e+01 6.071613147070394234e+00 8.480271322773250020e+00
3.814703432151810603e+01 3.857078305933082429e+00 1.044224381660720624e+01
3.627750821174594620e+01 1.864576433154124802e+00 1.200242811919645014e+01
3.375486210837590306e+01 2.880527041082285300e-01 1.301993535579173589e+01
3.081533055390328713e+01 -6.786193811662523112e-01 1.335425311904504930e+01
3.071513524491823688e+01 2.544569083329847548e+00 1.649584577263486551e+01
2.744505257428796696e+01 2.002122989063234826e+00 1.600129092444727874e+01
2.467733741180423124e+01 2.017374821740788526e+00 1.513153583425279436e+01
2.217767902039683747e+01 2.817773337042467574e+00 1.359784587138836542e+01
2.019195297621153529e+01 4.256876903555217417e+00 1.161548200488827831e+01
1.898514246479302514e+01 6.173366015845059174e+00 9.419760234079799233e+00
1.878574888421211142e+01 8.399437932535160911e+00 7.240889678550393782e+00
1.956511608911096900e+01 1.072159003995696480e+01 5.273081423267877099e+00
2.118403249478089734e+01 1.290667274309292800e+01 3.695070520570105543e+00
2.350281786273943752e+01 1.472150240395790988e+01 2.685479583441531926e+00
2.634157013432963623e+01 1.597479276567489848e+01 2.370652985710744343e+00
2.940468894286250645e+01 1.659577564051819820e+01 2.726556431345348308e+00
3.237589764461155539e+01 1.653522045032774557e+01 3.702281670048086504e+00
3.494107500424036061e+01 1.574668762255202026e+01 5.244931917520963438e+00
3.686633733330234008e+01 1.428763596622730603e+01 7.227584932915324778e+00
3.802002171255104912e+01 1.234788841287643990e+01 9.429011764842321952e+00
3.827709824510341718e+01 1.012585689400177280e+01 1.162186397636309110e+01
3.753226631157033921e+01 7.821060653195883283e+00 1.358383647019705265e+01
3.588128616103134760e+01 5.644303540423583954e+00 1.514402077278629122e+01
3.353735312235099286e+01 3.812980487543282671e+00 1.616152800938156986e+01
3.071513524491821556e+01 2.544569083329849324e+00 1.649584577263486551e+01
3.028145351657972739e+01 5.741882834538343694e+00 1.963743842622465507e+01
2.708593153200383341e+01 4.860517309695865151e+00 1.914288357803698304e+01
2.433172883869389480e+01 4.586327095968512069e+00 1.827312848784255195e+01
2.176203434869591291e+01 5.121022771175883115e+00 1.673943852497814788e+01
1.963669174027860720e+01 6.344667800275248126e+00 1.475707465847806432e+01
1.823610345649716535e+01 8.124526642446900482e+00 1.256135288766957991e+01
1.780506709010558808e+01 1.031760181423914702e+01 1.038248233214017269e+01
1.833740415862715878e+01 1.270856012332266793e+01 8.414674076857657781e+00
1.971903823541543588e+01 1.505097029652208107e+01 6.836663174159889778e+00
2.183543035722315295e+01 1.709831820674501657e+01 5.827072237031321045e+00
2.452765900029051593e+01 1.864155331290652740e+01 5.512245639300534350e+00
2.750913593817866598e+01 1.957938930475620865e+01 5.868149084935137871e+00
3.047045781294028544e+01 1.982979826163780501e+01 6.843874323637876955e+00
3.310407311639072248e+01 1.931375337777372891e+01 8.386524571110751225e+00
3.517136756952675825e+01 1.806394778728713746e+01 1.036917758650510990e+01
3.652155132051919395e+01 1.625540323022578804e+01 1.257060441843210796e+01
3.700953337300681767e+01 1.407237703382228489e+01 1.476345662995287356e+01
3.650972855268239670e+01 1.170229044781357430e+01 1.672542912378683511e+01
3.509533532156676472e+01 9.364808224350056776e+00 1.828561342637607368e+01
3.295565714197211094e+01 7.298427811905982665e+00 1.930312066297135232e+01
3.028145351657970963e+01 5.741882834538344582e+00 1.963743842622465507e+01
2.951744012419217356e+01 8.876784817489367541e+00 2.277903107981444109e+01
2.643133982923889391e+01 7.666090330371324590e+00 2.228447623162658431e+01
2.372069263246392978e+01 7.105429024940509208e+00 2.141472114143225625e+01
2.110898677904278031e+01 7.368571332407912955e+00 1.988103117856790192e+01
1.886720070187663367e+01 8.363395866178638727e+00 1.789866731206782902e+01
1.728809860403320187e+01 9.987200852718007837e+00 1.570294554125934106e+01
1.663010520367481604e+01 1.212335554468483423e+01 1.352407498572992850e+01
1.690958861504367405e+01 1.455704484209008598e+01 1.155626673044742247e+01
1.803885360725363896e+01 1.703124288923585894e+01 9.978255827749665130e+00
1.992975357563462069e+01 1.928879306596059706e+01 8.968664890621106167e+00
2.244608244250659723e+01 2.110515959641144690e+01 8.653838292890320361e+00
2.531339076656156806e+01 2.234964075990058063e+01 9.009741738524922994e+00
2.823252383522535425e+01 2.290830378381852483e+01 9.985466977227654084e+00
3.090585500677473263e+01 2.267039439875257401e+01 1.152811722470052658e+01
3.309264182770799323e+01 2.164348175857576351e+01 1.351077024009488170e+01
3.462461097774986740e+01 1.998587630738608567e+01 1.571219707202187621e+01
3.533819159958943601e+01 1.786566996869096613e+01 1.790504928354263825e+01
3.508888242296051629e+01 1.545614082866143768e+01 1.986702177737659625e+01
3.392652014733444332e+01 1.298341910500158747e+01 2.142720607996583482e+01
3.201444985974297452e+01 1.070450474322815104e+01 2.244471331656112056e+01
2.951744012419219132e+01 8.876784817489369317e+00 2.277903107981444109e+01
2.842754966071865041e+01 1.191325358249399891e+01 2.592062373340422710e+01
2.548493828207440259e+01 1.038664270932951972e+01 2.542606888521630282e+01
2.284777596022699697e+01 9.545738756731628527e+00 2.455631379502201739e+01
2.022290645526503994e+01 9.534456567951497874e+00 2.302262383215768438e+01
1.788944898024571017e+01 1.028950367282311085e+01 2.104025996565761147e+01
1.614929477550600723e+01 1.173934239239291522e+01 1.884453819484912174e+01
1.527164002669707621e+01 1.379499333802763417e+01 1.666566763931971096e+01
1.529521578803189819e+01 1.624453174135779321e+01 1.469785938403720493e+01
1.615967309638664418e+01 1.882317698428201780e+01 1.311984848133945114e+01
1.780422776097313076e+01 2.126597122393663142e+01 1.211025754421089573e+01
2.011689042148191220e+01 2.333537509448474623e+01 1.179543094648010992e+01
2.283837973901082208e+01 2.487271864442854152e+01 1.215133439211470900e+01
2.568309203851822176e+01 2.573342656106305881e+01 1.312705963081743832e+01
