3.722808097000000060e+01,-2.497336075999999849e+01,-3.331594215999999875e+01
3.724981221828258526e+01,-2.651508561385958629e+01,-3.355153590991947254e+01
3.718129856738875105e+01,-2.803792641710968425e+01,-3.368962070689693888e+01
3.702585423519920482e+01,-2.953926068941635918e+01,-3.374198480706969860e+01
3.678679343959468895e+01,-3.101646595044569921e+01,-3.372041646657509517e+01
3.646743039845591028e+01,-3.246691971986377467e+01,-3.363670394155041521e+01
3.607107932966361830e+01,-3.388799951733666660e+01,-3.350263548813298087e+01
3.560105445109849853e+01,-3.527708286253044179e+01,-3.332999936246010009e+01
3.506066998064131468e+01,-3.663154727511119546e+01,-3.313058382066909502e+01
3.445324013617277359e+01,-3.794877027474500153e+01,-3.291617711889727360e+01
3.378209283429130494e+01,-3.922631991035550669e+01,-3.269814107068871323e+01
3.305083799124568600e+01,-4.046568643622612171e+01,-3.247905880936801282e+01
3.226335028896014023e+01,-4.167204261245266395e+01,-3.225327128357828599e+01
3.142351465698429180e+01,-4.285070372870917765e+01,-3.201480043225395633e+01
3.053521602486776132e+01,-4.400698507466972131e+01,-3.175766819432941901e+01
2.960174085689432033e+01,-4.514564235047297558e+01,-3.147580360866563964e+01
2.861819958420733201e+01,-4.626378633039882970e+01,-3.116186654426076430e+01
2.757378465729792083e+01,-4.735299423442982203e+01,-3.080759821890845274e+01
2.645755651309360701e+01,-4.840471984445951392e+01,-3.040471935786846913e+01
2.525857558852186813e+01,-4.941041694238141702e+01,-2.994495068640054214e+01
2.396595537597182002e+01,-5.036155917075281963e+01,-2.942006738057056126e+01
2.257607253340836451e+01,-5.125233904940883889e+01,-2.882929880134364709e+01
2.109988794523167144e+01,-5.208240852513235808e+01,-2.818684209739763347e+01
1.955010683842990815e+01,-5.285207251803833373e+01,-2.750868463574462908e+01
1.793943443999125975e+01,-5.356163594824170815e+01,-2.681081378339673194e+01
1.628057597690389358e+01,-5.421140373585742367e+01,-2.610921690736605427e+01
1.458732989860845031e+01,-5.480189668210255149e+01,-2.541683993247462325e+01
1.287887703353369062e+01,-5.533469845870645543e+01,-2.473165452601797654e+01
1.117605185887869013e+01,-5.581171928714894648e+01,-2.404703175719181019e+01
9.499689297835212543e+00,-5.623486947698103933e+01,-2.335634145440046794e+01
7.870624273594984288e+00,-5.660605933775376286e+01,-2.265295344604830419e+01
6.307890339818558623e+00,-5.692722140013115251e+01,-2.193071137624796663e+01
4.813976281549078529e+00,-5.720049228570203326e+01,-2.118781067319923039e+01
3.382470435126125885e+00,-5.742811840911733867e+01,-2.042478785743940506e+01
2.006875393618363201e+00,-5.761234724272924268e+01,-1.964220200262883864e+01
6.806937500944600927e-01,-5.775542625888996184e+01,-1.884061218242786495e+01
-6.007664652427757712e-01,-5.785917369200057436e+01,-1.802020832657754923e+01
-1.832426820708168425e+00,-5.792308488909360165e+01,-1.717918268557134454e+01
-3.005919021257223545e+00,-5.794587304080248202e+01,-1.631505485670904676e+01
-4.112872280846095130e+00,-5.792625074553195219e+01,-1.542534392797483100e+01
-5.144915813430943174e+00,-5.786293060168685543e+01,-1.450756898735290612e+01
-6.096424123221337865e+00,-5.775643537240267733e+01,-1.356175339102614963e+01
-6.975257429986998048e+00,-5.761617991032877484e+01,-1.260022223579358602e+01
-7.793410079416285718e+00,-5.745430499078177178e+01,-1.163907178984660717e+01
-8.562877498652028407e+00,-5.728295210215806321e+01,-1.069439930788504967e+01
-9.295655114837041211e+00,-5.711426273285395894e+01,-9.782302044608741198e+00
-1.000373835511415344e+01,-5.696037837126584691e+01,-8.918877254717511249e+00
-1.069912264662617751e+01,-5.683344050579003692e+01,-8.120222192911194625e+00
-1.139380341651595074e+01,-5.674559062482290273e+01,-7.402434113889617251e+00
-1.209977609192628378e+01,-5.670897021676077543e+01,-6.781610272352608604e+00
-1.282903609999999972e+01,-5.673572077000000036e+01,-6.273847922999999938e+00
3.813328909614731543e+01,-2.538056311541472354e+01,-3.147429471387590993e+01
3.796000689529320482e+01,-2.675641826085859165e+01,-3.133046858187763561e+01
3.775347830139332217e+01,-2.816066935474889732e+01,-3.120742655996181725e+01
3.750915559567008017e+01,-2.958377464080684760e+01,-3.109779498976710244e+01
3.722249105934586311e+01,-3.101619236275368507e+01,-3.099420021293218497e+01
3.688893697364309077e+01,-3.244838076431062746e+01,-3.088926857109569113e+01
3.650394561978415453e+01,-3.387079808919891377e+01,-3.077562640589629339e+01
3.606296927899143867e+01,-3.527390258113974397e+01,-3.064590005897264291e+01
3.556146023248738430e+01,-3.664815248385437485e+01,-3.049271587196340150e+01
3.499487076149436149e+01,-3.798400604106402056e+01,-3.030870018650722741e+01
3.435888227907996395e+01,-3.927231359180797909e+01,-3.008689540096789372e+01
3.365389307047441747e+01,-4.051199708773514629e+01,-2.982890879207930723e+01
3.288473002868392570e+01,-4.170955680891541562e+01,-2.954438908557865062e+01
3.205639145380290245e+01,-4.287178635089693302e+01,-2.924329624753602275e+01
3.117387564592577576e+01,-4.400547930922783735e+01,-2.893559024402151181e+01
3.024173939146865919e+01,-4.511706818359542837e+01,-2.863024065662127171e+01
2.925850766402285430e+01,-4.620805230229956351e+01,-2.832268676395419149e+01
2.821833948721566543e+01,-4.727636026290522864e+01,-2.799857433355573377e+01
2.711529649256598518e+01,-4.831984100998145237e+01,-2.764333066717472676e+01
2.594344031159265640e+01,-4.933634348809722070e+01,-2.724238306655995601e+01
2.469685328500079891e+01,-5.032369191750579063e+01,-2.678122346703013079e+01
2.337245279147105848e+01,-5.127632581887592522e+01,-2.625419198476430083e+01
2.197284888395354940e+01,-5.218188833399151605e+01,-2.567339562723172008e+01
2.050133248621535031e+01,-5.302720972551767176e+01,-2.505306640628711889e+01
1.896119452202356470e+01,-5.379912025611955073e+01,-2.440743633378522404e+01
1.735572591514526763e+01,-5.448445018846226162e+01,-2.375073742158078005e+01
1.569162042005471136e+01,-5.507284646152839969e+01,-2.309483197650987307e+01
1.399232531147887038e+01,-5.556782365797460699e+01,-2.243991528332069052e+01
1.228643511189999415e+01,-5.597715696937409291e+01,-2.178259812318562894e+01
1.060254573202426620e+01,-5.630862273639552740e+01,-2.111949031052863290e+01
8.969253082557843371e+00,-5.656999729970765856e+01,-2.044720165977366833e+01
7.412821751708889018e+00,-5.676881842918005816e+01,-1.976244093502404198e+01
