3.000000000000000000e+01 -7.071067811865474617e+00 7.071067811865474617e+00
2.690979607337705914e+01 -6.725024072930406049e+00 6.725024072930406049e+00
2.412210041546087780e+01 -5.720713328855191904e+00 5.720713328855191904e+00
2.190953083803982082e+01 -4.156373882373640249e+00 4.156373882373640249e+00
2.048960256438224192e+01 -2.184965157931738844e+00 2.184965157931738844e+00
2.000052282084832811e+01 -9.748070809389998732e-06 9.748070809389998732e-06
2.048942616948392015e+01 2.184959737151920489e+00 -2.184959737151920489e+00
2.190926091031420597e+01 4.156512678517012560e+00 -4.156512678517012560e+00
2.412208151627960362e+01 5.720899603003767986e+00 -5.720899603003767986e+00
2.691011708507191003e+01 6.724615011015607990e+00 -6.724615011015607990e+00
2.999990178926509543e+01 7.070624877056106428e+00 -7.070624877056106428e+00
3.309007487562345062e+01 6.725229740605588979e+00 -6.725229740605588979e+00
3.587832018480811769e+01 5.721020170327889787e+00 -5.721020170327889787e+00
3.809028569450760671e+01 4.156168247626260914e+00 -4.156168247626260914e+00
3.951001760484822256e+01 2.184932933607953931e+00 -2.184932933607953931e+00
3.999970596146985002e+01 8.167090094138816647e-05 -8.167090094138816647e-05
3.951096987488039503e+01 -2.185110300586194931e+00 2.185110300586194931e+00
3.809034173832000647e+01 -4.156408860102372316e+00 4.156408860102372316e+00
3.587775358937113879e+01 -5.720585378664043041e+00 5.720585378664043041e+00
3.309014028194199142e+01 -6.724902087707338438e+00 6.724902087707338438e+00
3.000000000000000355e+01 -7.071067811865474617e+00 7.071067811865474617e+00
3.057480483574703101e+01 -3.896516052450312628e+00 1.021266046649978954e+01
2.746535515374239722e+01 -3.875378709075786521e+00 9.866616690552756808e+00
2.458795058102013087e+01 -3.167959307752892251e+00 8.862305987705134669e+00
2.222398325932854846e+01 -1.843462205934098153e+00 7.297966535083275197e+00
2.060576596567013397e+01 -3.127267071439265161e-02 5.326557812292896266e+00
1.989097727421988893e+01 2.090593095994953021e+00 3.141602401539445921e+00
2.014881361683566041e+01 4.314698899035063206e+00 9.566329164217564074e-01
2.135479034167036616e+01 6.423864923963854778e+00 -1.014920025036696538e+00
2.339196961266216945e+01 8.210983812155014050e+00 -2.579306949571436913e+00
2.605981882454834064e+01 9.500627813817137834e+00 -3.583022357742561503e+00
2.909651269236913862e+01 1.016770970355557147e+01 -3.929032223740101415e+00
3.220586358860710874e+01 1.014721414067925132e+01 -3.583637087123403564e+00
3.508380458266915980e+01 9.439952864241552888e+00 -2.579427516893273431e+00
3.744722465995897664e+01 8.114882944229284689e+00 -1.014575594166699180e+00
3.906522855482809575e+01 6.302845346240824931e+00 9.566597199689323983e-01
3.978061163622672325e+01 4.181146772346072460e+00 3.141510982881217995e+00
3.952296489457368978e+01 1.956837185421032688e+00 5.326702954389001654e+00
3.831617253142836432e+01 -1.521587827769211032e-01 7.298001513312981636e+00
3.627920244899569724e+01 -1.939044119310123104e+00 8.862178032293146046e+00
3.361183604185168861e+01 -3.229241990905414639e+00 9.866494742055094136e+00
3.057480483599698218e+01 -3.896516052609478642e+00 1.021266046649978954e+01
3.081458839102177194e+01 -6.791929647700436501e-01 1.335425311890771560e+01
2.771996611910982011e+01 -9.832010946044356103e-01 1.300820938483337663e+01
2.478438000168677036e+01 -5.804318583173725399e-01 1.200389863534391033e+01
2.229491556258296114e+01 4.897036735762733128e-01 1.043955918966877938e+01
2.049613682112253343e+01 2.122812581355733030e+00 8.468150465009962602e+00
1.956346650192835313e+01 4.158336116513858371e+00 6.283195055266298290e+00
1.958740512251526411e+01 6.397207690839284311e+00 4.098225570029812026e+00
2.056630392888548187e+01 8.620878039269102899e+00 2.126672628676961274e+00
2.240551463724004932e+01 1.061115105978995743e+01 5.622857041965276803e-01
2.492394076325164676e+01 1.217259855752734055e+01 -4.414297037943635815e-01
2.787426687231818789e+01 1.315345014258070577e+01 -7.874395698405191046e-01
3.096872416778190029e+01 1.345808629574857918e+01 -4.420444334118527885e-01
3.390482684296965488e+01 1.305553029418320499e+01 5.621651368721041209e-01
3.639380697154680888e+01 1.198476789305572865e+01 2.127017059570453839e+00
