  -2.2024017e+01   2.7073301e+01   5.7957638e+01
  -2.1936008e+01   2.9593046e+01   5.8592419e+01
  -2.1605145e+01   2.4615881e+01   5.7767818e+01
  -2.1493324e+01   3.1682634e+01   5.9655022e+01
  -2.1214258e+01   2.6886038e+01   5.5785721e+01
  -2.1155235e+01   2.9061422e+01   5.5692425e+01
  -2.1082396e+01   2.4743254e+01   5.5873451e+01
  -2.1032993e+01   3.2217693e+01   5.8833336e+01
  -2.0889635e+01   3.3080082e+01   6.0959099e+01
  -2.0689625e+01   2.2567245e+01   5.7783226e+01
  -2.0660017e+01   2.3530436e+01   5.6125561e+01
  -2.0526815e+01   2.8742636e+01   5.4300564e+01
  -2.0447475e+01   3.0580421e+01   5.5264378e+01
  -2.0318933e+01   3.2349861e+01   5.7147995e+01
  -2.0317917e+01   3.3226532e+01   5.8626003e+01
  -2.0295033e+01   2.4630928e+01   5.4674561e+01
  -1.9982504e+01   2.6900530e+01   5.3463734e+01
  -1.9438105e+01   2.0955263e+01   5.7728897e+01
  -1.9247601e+01   2.9902382e+01   5.2867126e+01
  -1.9130199e+01   2.4568102e+01   5.3004436e+01
  -1.9013538e+01   3.4259998e+01   6.4105644e+01
  -1.8984274e+01   2.2052824e+01   5.5238636e+01
  -1.8925833e+01   3.4353573e+01   5.8255550e+01
  -1.8897121e+01   3.2878422e+01   5.4652519e+01
  -1.8858461e+01   3.4776508e+01   6.1261017e+01
  -1.8794794e+01   2.6874239e+01   5.1853481e+01
  -1.8603622e+01   3.1979269e+01   5.2793720e+01
  -1.8167770e+01   2.4778997e+01   5.1579731e+01
  -1.8124195e+01   3.1446102e+01   5.1803406e+01
  -1.8080992e+01   1.9657564e+01   5.7607811e+01
  -1.7883581e+01   2.2897375e+01   5.2547359e+01
  -1.7818012e+01   3.3156094e+01   5.2679737e+01
  -1.7804808e+01   2.9093586e+01   5.0837353e+01
  -1.7769119e+01   2.6217766e+01   5.0758450e+01
  -1.7633629e+01   3.5477333e+01   6.2671574e+01
  -1.7632938e+01   3.4390209e+01   5.4003895e+01
  -1.7603315e+01   3.5048481e+01   5.5759613e+01
  -1.7235434e+01   3.5842743e+01   6.0521263e+01
  -1.7220583e+01   3.4195980e+01   6.6045044e+01
  -1.7192690e+01   3.5323631e+01   6.4274612e+01
  -1.7128986e+01   2.1180063e+01   5.3547825e+01
  -1.6986746e+01   3.5308300e+01   5.4523983e+01
  -1.6890491e+01   3.6072952e+01   5.7968090e+01
  -1.6771025e+01   1.8631466e+01   5.7787914e+01
  -1.6770407e+01   2.6803045e+01   4.9682854e+01
  -1.6712175e+01   1.9808922e+01   5.5231354e+01
  -1.6673668e+01   2.3894852e+01   5.0679073e+01
  -1.6643764e+01   3.2573418e+01   5.0771397e+01
  -1.6468988e+01   3.4938480e+01   5.2985237e+01
  -1.6446402e+01   2.1779593e+01   5.2128490e+01
  -1.6347534e+01   2.9699186e+01   4.9270702e+01
